material_id,creation_date,pr_item,po_type,po_category,date_delivery_requested,po_line,po_del_flag,po_item_del_flag,demand,first_requested_date,po_number,po_item,location_from_id,location_to_id
material_34,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,19537,25-03-2020,po_number_12588,po_item_1,supplier_82,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20309,25-03-2020,po_number_12589,po_item_1,supplier_17,manufacturing_plant_4
material_17,23-04-2019,0,External,FALSE,03-05-2019,1,#,#,2542000,03-05-2019,po_number_1259,po_item_1,supplier_6,raw_materials_warehouse_1
material_26,03-05-2019,0,External,FALSE,03-05-2019,1,#,#,173.28,03-05-2019,po_number_1259,po_item_3,supplier_7,manufacturing_plant_2
material_26,03-05-2019,0,External,FALSE,03-05-2019,1,#,#,114.96,03-05-2019,po_number_1259,po_item_4,supplier_7,manufacturing_plant_2
material_26,04-05-2019,0,External,FALSE,03-05-2019,1,#,#,216.6,03-05-2019,po_number_1259,po_item_5,supplier_7,manufacturing_plant_2
material_26,04-05-2019,0,External,FALSE,03-05-2019,1,#,#,143.7,03-05-2019,po_number_1259,po_item_6,supplier_7,manufacturing_plant_2
material_26,31-05-2019,0,External,FALSE,03-05-2019,1,#,#,4.31,03-05-2019,po_number_1259,po_item_2,supplier_7,manufacturing_plant_2
material_26,31-05-2019,0,External,FALSE,03-05-2019,1,#,#,4.31,03-05-2019,po_number_1259,po_item_21,supplier_7,manufacturing_plant_2
material_26,31-05-2019,0,External,FALSE,03-05-2019,1,#,#,4.31,03-05-2019,po_number_1259,po_item_10,supplier_7,manufacturing_plant_2
material_26,31-05-2019,0,External,FALSE,03-05-2019,1,#,#,4.31,03-05-2019,po_number_1259,po_item_13,supplier_7,manufacturing_plant_2
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20281,25-03-2020,po_number_12590,po_item_1,supplier_17,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20661,25-03-2020,po_number_12591,po_item_1,supplier_7,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20923,25-03-2020,po_number_12592,po_item_1,supplier_7,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20617,25-03-2020,po_number_12593,po_item_1,supplier_17,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20301,25-03-2020,po_number_12594,po_item_1,supplier_17,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20402,25-03-2020,po_number_12595,po_item_1,supplier_17,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20931,25-03-2020,po_number_12596,po_item_1,supplier_7,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20397,25-03-2020,po_number_12597,po_item_1,supplier_17,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,01-04-2020,1,#,#,21049,25-03-2020,po_number_12598,po_item_1,supplier_7,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20624,25-03-2020,po_number_12599,po_item_1,supplier_7,manufacturing_plant_4
material_25,04-05-2020,0,External,FALSE,04-05-2020,1,#,#,97.082,04-05-2020,po_number_126,po_item_3,supplier_60,raw_materials_warehouse_1
material_8,30-04-2020,0,External,FALSE,04-05-2020,1,#,#,27560,04-05-2020,po_number_126,po_item_1,supplier_20,manufacturing_plant_4
material_18,02-05-2019,0,External,FALSE,01-05-2019,1,#,#,2.688,01-05-2019,po_number_1260,po_item_3,supplier_7,manufacturing_plant_2
material_21,02-05-2019,0,External,FALSE,01-05-2019,1,#,#,35.705,01-05-2019,po_number_1260,po_item_4,supplier_37,manufacturing_plant_3
material_8,26-04-2019,0,External,FALSE,01-05-2019,1,#,#,26840,01-05-2019,po_number_1260,po_item_1,supplier_20,manufacturing_plant_4
material_8,02-07-2019,0,External,FALSE,01-05-2019,1,#,#,40,01-05-2019,po_number_1260,po_item_5,supplier_20,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20926,25-03-2020,po_number_12600,po_item_1,supplier_7,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20931,25-03-2020,po_number_12601,po_item_1,supplier_7,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20922,25-03-2020,po_number_12602,po_item_1,supplier_7,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20506,25-03-2020,po_number_12603,po_item_1,supplier_7,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20307,25-03-2020,po_number_12604,po_item_1,supplier_17,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20336,25-03-2020,po_number_12605,po_item_1,supplier_17,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20621,25-03-2020,po_number_12606,po_item_1,supplier_17,manufacturing_plant_4
material_41,04-03-2020,0,External,FALSE,01-04-2020,1,#,#,21276,25-03-2020,po_number_12607,po_item_1,supplier_7,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,03-04-2020,1,#,#,20615,25-03-2020,po_number_12608,po_item_1,supplier_17,manufacturing_plant_4
material_39,04-03-2020,0,External,FALSE,25-03-2020,1,#,#,20028,25-03-2020,po_number_12609,po_item_1,supplier_17,manufacturing_plant_4
material_18,26-06-2019,0,External,FALSE,19-05-2019,1,#,#,218.892,19-05-2019,po_number_1261,po_item_3,supplier_7,manufacturing_plant_2
material_20,15-05-2019,0,External,FALSE,19-05-2019,1,#,#,19720,19-05-2019,po_number_1261,po_item_1,supplier_37,manufacturing_plant_3
material_21,26-06-2019,0,External,FALSE,19-05-2019,1,#,#,66.948,19-05-2019,po_number_1261,po_item_4,supplier_37,manufacturing_plant_3
material_36,05-03-2020,0,External,FALSE,18-03-2020,1,#,#,10020,19-03-2020,po_number_12610,po_item_5,supplier_4,manufacturing_plant_4
material_31,06-03-2020,0,External,FALSE,19-03-2020,1,#,#,12993,03-04-2020,po_number_12611,po_item_4,supplier_18,raw_materials_warehouse_1
material_36,06-03-2020,0,External,FALSE,19-03-2020,1,#,#,10011,20-03-2020,po_number_12611,po_item_5,supplier_4,manufacturing_plant_4
material_44,06-03-2020,0,External,FALSE,20-03-2020,1,#,#,43680,20-03-2020,po_number_12612,po_item_1,supplier_57,manufacturing_plant_4
material_24,06-03-2020,0,External,FALSE,16-03-2020,1,#,#,1,16-03-2020,po_number_12613,po_item_3,supplier_59,manufacturing_plant_2
material_29,06-03-2020,0,External,FALSE,27-05-2020,1,#,#,19800,25-05-2020,po_number_12614,po_item_1,supplier_79,manufacturing_plant_4
material_37,26-03-2020,0,External,FALSE,22-06-2020,1,#,#,19200,22-06-2020,po_number_12615,po_item_1,supplier_17,manufacturing_plant_4
material_37,26-03-2020,0,External,FALSE,15-05-2020,1,#,#,19200,11-05-2020,po_number_12616,po_item_1,supplier_17,manufacturing_plant_4
material_14,26-03-2020,0,External,FALSE,18-06-2020,1,#,#,24000,18-06-2020,po_number_12617,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,26-03-2020,0,External,FALSE,25-06-2020,1,#,#,24000,25-06-2020,po_number_12618,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,26-03-2020,0,External,FALSE,01-06-2020,1,#,#,24000,01-06-2020,po_number_12619,po_item_1,supplier_2,raw_materials_warehouse_1
material_16,16-05-2019,0,External,FALSE,24-05-2019,1,#,#,24000,24-05-2019,po_number_1262,po_item_1,supplier_5,raw_materials_warehouse_1
material_14,26-03-2020,0,External,FALSE,01-06-2020,1,#,#,24000,01-06-2020,po_number_12620,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,26-03-2020,0,External,FALSE,04-06-2020,1,#,#,24000,04-06-2020,po_number_12621,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,26-03-2020,0,External,FALSE,04-06-2020,1,#,#,24000,04-06-2020,po_number_12622,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,26-03-2020,0,External,FALSE,04-06-2020,1,#,#,24000,04-06-2020,po_number_12623,po_item_1,supplier_2,raw_materials_warehouse_1
material_37,26-03-2020,0,External,FALSE,01-06-2020,1,#,#,19200,01-06-2020,po_number_12624,po_item_1,supplier_17,manufacturing_plant_4
material_37,26-03-2020,0,External,FALSE,27-04-2020,1,#,#,19200,27-04-2020,po_number_12625,po_item_1,supplier_17,manufacturing_plant_4
material_44,09-03-2020,10,External,FALSE,02-05-2020,1,#,#,43680,02-05-2020,po_number_12626,po_item_1,supplier_57,manufacturing_plant_4
material_14,26-03-2020,0,External,FALSE,01-06-2020,1,#,#,24000,01-06-2020,po_number_12627,po_item_1,supplier_2,raw_materials_warehouse_1
material_33,09-03-2020,10,External,FALSE,11-04-2020,1,#,#,227136,05-04-2020,po_number_12628,po_item_1,supplier_4,manufacturing_plant_4
material_33,09-03-2020,10,External,FALSE,07-04-2020,1,#,#,227136,05-04-2020,po_number_12629,po_item_1,supplier_4,manufacturing_plant_4
material_18,05-06-2019,0,External,FALSE,04-06-2019,1,#,#,181.1,04-06-2019,po_number_1263,po_item_3,supplier_7,manufacturing_plant_2
material_20,30-05-2019,0,External,FALSE,04-06-2019,1,#,#,23040,04-06-2019,po_number_1263,po_item_1,supplier_37,manufacturing_plant_3
material_21,05-06-2019,0,External,FALSE,04-06-2019,1,#,#,65.101,04-06-2019,po_number_1263,po_item_4,supplier_37,manufacturing_plant_3
material_44,09-03-2020,10,External,FALSE,18-04-2020,1,#,#,43680,18-04-2020,po_number_12630,po_item_1,supplier_57,manufacturing_plant_4
material_44,09-03-2020,10,External,FALSE,21-04-2020,1,#,#,43680,26-04-2020,po_number_12631,po_item_1,supplier_57,manufacturing_plant_4
material_44,09-03-2020,10,External,FALSE,22-04-2020,1,#,#,43680,26-04-2020,po_number_12632,po_item_1,supplier_57,manufacturing_plant_4
material_24,09-03-2020,0,External,FALSE,19-03-2020,1,#,#,1,19-03-2020,po_number_12633,po_item_3,supplier_59,manufacturing_plant_2
material_24,09-03-2020,0,External,FALSE,19-03-2020,1,#,#,1,19-03-2020,po_number_12634,po_item_3,supplier_59,manufacturing_plant_2
material_24,09-03-2020,0,External,FALSE,19-03-2020,1,#,#,1,19-03-2020,po_number_12635,po_item_3,supplier_59,manufacturing_plant_2
material_24,09-03-2020,0,External,FALSE,19-03-2020,1,#,#,1,19-03-2020,po_number_12636,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12637,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12638,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12639,po_item_3,supplier_59,manufacturing_plant_2
material_18,07-06-2019,0,External,FALSE,07-06-2019,1,#,#,322.108,07-06-2019,po_number_1264,po_item_3,supplier_7,manufacturing_plant_2
material_8,30-05-2019,0,External,FALSE,07-06-2019,1,#,#,29100,07-06-2019,po_number_1264,po_item_1,supplier_20,manufacturing_plant_4
material_8,18-07-2019,0,External,FALSE,07-06-2019,1,#,#,50,07-06-2019,po_number_1264,po_item_4,supplier_20,manufacturing_plant_4
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12640,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12641,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12642,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12643,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12644,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12645,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12646,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12647,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12648,po_item_3,supplier_59,manufacturing_plant_2
material_24,11-03-2020,0,External,FALSE,21-03-2020,1,#,#,1,21-03-2020,po_number_12649,po_item_3,supplier_59,manufacturing_plant_2
material_18,05-06-2019,0,External,FALSE,03-06-2019,1,#,#,181.728,03-06-2019,po_number_1265,po_item_3,supplier_7,manufacturing_plant_2
material_20,30-05-2019,0,External,FALSE,03-06-2019,1,#,#,23140,03-06-2019,po_number_1265,po_item_1,supplier_37,manufacturing_plant_3
material_21,05-06-2019,0,External,FALSE,03-06-2019,1,#,#,65.326,03-06-2019,po_number_1265,po_item_4,supplier_37,manufacturing_plant_3
material_19,11-03-2020,0,External,FALSE,25-03-2020,1,#,#,13000,25-03-2020,po_number_12650,po_item_1,supplier_7,manufacturing_plant_2
material_44,12-03-2020,10,External,FALSE,18-04-2020,1,#,#,43680,25-04-2020,po_number_12651,po_item_1,supplier_57,manufacturing_plant_4
material_44,12-03-2020,10,External,FALSE,13-04-2020,1,#,#,43680,25-04-2020,po_number_12652,po_item_1,supplier_57,manufacturing_plant_4
material_18,30-04-2020,0,External,FALSE,01-05-2020,1,#,#,62.832,01-05-2020,po_number_12653,po_item_3,supplier_7,manufacturing_plant_2
material_21,30-04-2020,0,External,FALSE,01-05-2020,1,#,#,53.414,01-05-2020,po_number_12653,po_item_4,supplier_37,manufacturing_plant_3
material_38,17-04-2020,0,External,FALSE,01-05-2020,1,#,#,29920,01-05-2020,po_number_12653,po_item_1,supplier_95,raw_materials_warehouse_1
material_31,17-04-2020,0,External,FALSE,03-05-2020,1,#,#,5981,11-05-2020,po_number_12654,po_item_3,supplier_18,raw_materials_warehouse_1
material_31,13-03-2020,0,External,FALSE,26-03-2020,1,#,#,998,10-04-2020,po_number_12655,po_item_4,supplier_18,raw_materials_warehouse_1
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12656,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12657,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12658,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12659,po_item_3,supplier_59,manufacturing_plant_2
material_18,16-06-2019,0,External,FALSE,16-06-2019,1,#,#,45.225,16-06-2019,po_number_1266,po_item_3,supplier_7,manufacturing_plant_2
material_21,16-06-2019,0,External,FALSE,16-06-2019,1,#,#,35.733,16-06-2019,po_number_1266,po_item_4,supplier_37,manufacturing_plant_3
material_8,07-06-2019,0,External,FALSE,16-06-2019,1,#,#,30200,16-06-2019,po_number_1266,po_item_1,supplier_20,manufacturing_plant_4
material_8,23-07-2019,0,External,FALSE,16-06-2019,1,#,#,50,16-06-2019,po_number_1266,po_item_5,supplier_20,manufacturing_plant_4
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12660,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12661,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12662,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12663,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12664,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12665,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12666,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12667,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12668,po_item_3,supplier_59,manufacturing_plant_2
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12669,po_item_3,supplier_59,manufacturing_plant_2
material_14,13-06-2019,0,External,FALSE,23-07-2019,1,#,#,24000,23-07-2019,po_number_1267,po_item_1,supplier_2,raw_materials_warehouse_1
material_24,13-03-2020,0,External,FALSE,23-03-2020,1,#,#,1,23-03-2020,po_number_12670,po_item_3,supplier_59,manufacturing_plant_2
material_26,13-03-2020,0,External,FALSE,13-03-2020,1,#,#,151.92,13-03-2020,po_number_12671,po_item_3,supplier_7,manufacturing_plant_2
material_18,27-04-2020,0,External,FALSE,27-04-2020,1,#,#,57.45,27-04-2020,po_number_12672,po_item_3,supplier_7,manufacturing_plant_2
material_21,27-04-2020,0,External,FALSE,27-04-2020,1,#,#,6.33,27-04-2020,po_number_12672,po_item_4,supplier_37,manufacturing_plant_3
material_42,16-03-2020,0,External,FALSE,14-04-2020,1,#,#,23000,10-04-2020,po_number_12673,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,14-04-2020,1,#,#,23000,13-04-2020,po_number_12674,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,15-04-2020,1,#,#,23000,15-04-2020,po_number_12675,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,17-04-2020,1,#,#,23000,17-04-2020,po_number_12676,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,22-04-2020,1,#,#,23000,22-04-2020,po_number_12677,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,23-04-2020,1,#,#,23000,24-04-2020,po_number_12678,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,24-04-2020,1,#,#,23000,27-04-2020,po_number_12679,po_item_1,supplier_61,manufacturing_plant_4
material_14,13-06-2019,0,External,FALSE,23-07-2019,1,#,#,24000,23-07-2019,po_number_1268,po_item_1,supplier_2,raw_materials_warehouse_1
material_42,16-03-2020,0,External,FALSE,29-04-2020,1,#,#,23000,29-04-2020,po_number_12680,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,20-04-2020,1,#,#,23000,20-04-2020,po_number_12681,po_item_1,supplier_61,manufacturing_plant_4
material_42,16-03-2020,0,External,FALSE,10-04-2020,1,#,#,23000,08-04-2020,po_number_12682,po_item_1,supplier_61,manufacturing_plant_4
material_18,18-03-2020,0,External,FALSE,18-03-2020,1,#,#,15.732,18-03-2020,po_number_12683,po_item_3,supplier_7,manufacturing_plant_2
material_21,18-03-2020,0,External,FALSE,18-03-2020,1,#,#,169.504,18-03-2020,po_number_12683,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,18-03-2020,1,#,#,26220,18-03-2020,po_number_12683,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,30-04-2020,0,External,FALSE,18-03-2020,1,#,#,20,18-03-2020,po_number_12683,po_item_5,supplier_95,raw_materials_warehouse_1
material_18,20-03-2020,0,External,FALSE,20-03-2020,1,#,#,154.58,20-03-2020,po_number_12684,po_item_3,supplier_7,manufacturing_plant_2
material_21,20-03-2020,0,External,FALSE,20-03-2020,1,#,#,140.434,20-03-2020,po_number_12684,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,20-03-2020,1,#,#,26200,20-03-2020,po_number_12684,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,01-05-2020,0,External,FALSE,20-03-2020,1,#,#,10,20-03-2020,po_number_12684,po_item_5,supplier_95,raw_materials_warehouse_1
material_18,21-03-2020,0,External,FALSE,21-03-2020,1,#,#,168.462,21-03-2020,po_number_12685,po_item_3,supplier_7,manufacturing_plant_2
material_21,21-03-2020,0,External,FALSE,21-03-2020,1,#,#,76.056,21-03-2020,po_number_12685,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,21-03-2020,1,#,#,26740,21-03-2020,po_number_12685,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,01-05-2020,0,External,FALSE,21-03-2020,1,#,#,10,21-03-2020,po_number_12685,po_item_5,supplier_95,raw_materials_warehouse_1
material_18,23-03-2020,0,External,FALSE,23-03-2020,1,#,#,115.526,23-03-2020,po_number_12686,po_item_3,supplier_7,manufacturing_plant_2
material_21,23-03-2020,0,External,FALSE,23-03-2020,1,#,#,65.229,23-03-2020,po_number_12686,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,23-03-2020,1,#,#,24580,23-03-2020,po_number_12686,po_item_1,supplier_95,raw_materials_warehouse_1
material_18,01-05-2020,0,External,FALSE,24-03-2020,1,#,#,318.474,24-03-2020,po_number_12687,po_item_5,supplier_7,manufacturing_plant_2
material_21,30-03-2020,0,External,FALSE,24-03-2020,1,#,#,64.613,24-03-2020,po_number_12687,po_item_3,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,24-03-2020,1,#,#,27240,24-03-2020,po_number_12687,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,01-05-2020,0,External,FALSE,24-03-2020,1,#,#,20,24-03-2020,po_number_12687,po_item_4,supplier_95,raw_materials_warehouse_1
material_18,26-03-2020,0,External,FALSE,26-03-2020,1,#,#,5.128,26-03-2020,po_number_12688,po_item_3,supplier_7,manufacturing_plant_2
material_21,26-03-2020,0,External,FALSE,26-03-2020,1,#,#,16.004,26-03-2020,po_number_12688,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,26-03-2020,1,#,#,25640,26-03-2020,po_number_12688,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,01-05-2020,0,External,FALSE,26-03-2020,1,#,#,40,26-03-2020,po_number_12688,po_item_5,supplier_95,raw_materials_warehouse_1
material_42,16-03-2020,0,External,FALSE,06-04-2020,1,#,#,24000,06-04-2020,po_number_12689,po_item_1,supplier_61,manufacturing_plant_4
material_25,29-06-2019,0,External,FALSE,29-06-2019,1,#,#,175.935,29-06-2019,po_number_1269,po_item_3,supplier_60,raw_materials_warehouse_1
material_8,20-06-2019,0,External,FALSE,29-06-2019,1,#,#,27740,29-06-2019,po_number_1269,po_item_1,supplier_20,manufacturing_plant_4
material_8,16-07-2019,0,External,FALSE,29-06-2019,1,#,#,10,29-06-2019,po_number_1269,po_item_4,supplier_20,manufacturing_plant_4
material_18,28-03-2020,0,External,FALSE,28-03-2020,1,#,#,64.9,28-03-2020,po_number_12690,po_item_3,supplier_7,manufacturing_plant_2
material_21,28-03-2020,0,External,FALSE,28-03-2020,1,#,#,21.504,28-03-2020,po_number_12690,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,28-03-2020,1,#,#,25960,28-03-2020,po_number_12690,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,01-05-2020,0,External,FALSE,28-03-2020,1,#,#,50,28-03-2020,po_number_12690,po_item_5,supplier_95,raw_materials_warehouse_1
material_18,16-04-2020,0,External,FALSE,02-04-2020,1,#,#,311.64,02-04-2020,po_number_12691,po_item_3,supplier_7,manufacturing_plant_2
material_21,16-04-2020,0,External,FALSE,02-04-2020,1,#,#,43.833,02-04-2020,po_number_12691,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-03-2020,0,External,FALSE,02-04-2020,1,#,#,29400,02-04-2020,po_number_12691,po_item_1,supplier_95,raw_materials_warehouse_1
material_32,16-03-2020,0,External,FALSE,31-03-2020,1,#,#,1594,13-04-2020,po_number_12692,po_item_3,supplier_18,raw_materials_warehouse_1
material_36,16-03-2020,0,External,FALSE,31-03-2020,1,#,#,10016,30-03-2020,po_number_12692,po_item_4,supplier_4,manufacturing_plant_4
material_26,16-03-2020,0,External,FALSE,16-03-2020,1,#,#,151.92,16-03-2020,po_number_12693,po_item_3,supplier_7,manufacturing_plant_2
material_14,17-03-2020,0,External,FALSE,16-04-2020,1,#,#,24000,16-04-2020,po_number_12694,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,23-04-2020,1,#,#,24000,23-04-2020,po_number_12695,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,09-04-2020,1,#,#,24000,09-04-2020,po_number_12696,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,13-04-2020,1,#,#,24000,13-04-2020,po_number_12697,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,23-04-2020,1,#,#,24000,23-04-2020,po_number_12698,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,13-04-2020,1,#,#,24000,13-04-2020,po_number_12699,po_item_1,supplier_2,raw_materials_warehouse_1
material_25,04-05-2020,0,External,FALSE,04-05-2020,1,#,#,100.32,04-05-2020,po_number_127,po_item_3,supplier_60,raw_materials_warehouse_1
material_8,30-04-2020,0,External,FALSE,04-05-2020,1,#,#,28460,04-05-2020,po_number_127,po_item_1,supplier_20,manufacturing_plant_4
material_18,29-06-2019,0,External,FALSE,29-06-2019,1,#,#,182.172,29-06-2019,po_number_1270,po_item_3,supplier_7,manufacturing_plant_2
material_21,29-06-2019,0,External,FALSE,29-06-2019,1,#,#,95.214,29-06-2019,po_number_1270,po_item_4,supplier_37,manufacturing_plant_3
material_8,21-06-2019,0,External,FALSE,29-06-2019,1,#,#,26800,29-06-2019,po_number_1270,po_item_1,supplier_20,manufacturing_plant_4
material_8,23-07-2019,0,External,FALSE,29-06-2019,1,#,#,10,29-06-2019,po_number_1270,po_item_5,supplier_20,manufacturing_plant_4
material_14,17-03-2020,0,External,FALSE,16-04-2020,1,#,#,24000,16-04-2020,po_number_12700,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,20-04-2020,1,#,#,24000,20-04-2020,po_number_12701,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,09-04-2020,1,#,#,24000,09-04-2020,po_number_12702,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,20-04-2020,1,#,#,24000,20-04-2020,po_number_12703,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,03-04-2020,1,#,#,24000,23-04-2020,po_number_12704,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,24-04-2020,1,#,#,24000,27-04-2020,po_number_12705,po_item_1,supplier_2,raw_materials_warehouse_1
material_14,17-03-2020,0,External,FALSE,03-04-2020,1,#,#,24000,23-04-2020,po_number_12706,po_item_1,supplier_2,raw_materials_warehouse_1
